INDEX, AREA       , X          , Y          , COD_MUNICIPIO, MUNICIPIO               , MESO                              , MICRO
    4,  9054090.08, 5529653.199, 7767140.729,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5534262.765, 7766670.442,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5534948.565, 7766114.918,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5514631.481, 7766868.191,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5513560.741, 7767265.534,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5514326.243, 7766339.401,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5884627.025, 7749202.865,       3135308, Japaraíba               , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5540242.796, 7762649.611,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5508708.229, 7759530.784,       3127008, Fronteira               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5530669.922, 7752432.994,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
