INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
24309,52.52,-48.942,-20.202,3127107,Frutal,Sudeste,Frutal
24310,0.168,-49.262,-20.209,3127107,Frutal,Sudeste,Frutal
24311,1.597,-49.246,-20.208,3127107,Frutal,Sudeste,Frutal
24312,1.933,-45.97,-20.209,3105103,Bambuí,Sudeste,Formiga
24313,197.391,-49.144,-20.202,3127008,Fronteira,Sudeste,Frutal
24314,0.504,-49.131,-20.209,3127008,Fronteira,Sudeste,Frutal
24315,0.504,-49.155,-20.21,3127008,Fronteira,Sudeste,Frutal
24316,1.428,-46.193,-20.209,3105103,Bambuí,Sudeste,Formiga
24317,2.353,-49.139,-20.209,3127008,Fronteira,Sudeste,Frutal
24318,1.344,-49.161,-20.209,3127008,Fronteira,Sudeste,Frutal
24319,0.84,-49.245,-20.21,3127107,Frutal,Sudeste,Frutal
